country_code,state,state_code,city_code,sdek_city_code,city
RU,Тверская ,TVE,,1459,Старица
RU,Тверская ,TVE,216,245,Тверь
RU,Тверская ,TVE,,24144,Терелесовский
RU,Тверская ,TVE,,16109,Титово 
RU,Тверская ,TVE,226,1387,Торжок
RU,Тверская ,TVE,229,1460,Торопец
RU,Тверская ,TVE,,31529,Тургиново
RU,Тверская ,TVE,227,1461,Удомля
RU,Тверская ,TVE,,16111,Федоровка 
RU,Тверская ,TVE,,16916,Фирово
RU,Тверская ,TVE,,24146,Хотилово
RU,Тверская ,TVE,,3049,Черногубово
RU,Тверская ,TVE,,13460,Шорново 
RU,Тверская ,TVE,,24367,Щеколдино
RU,Тверская ,TVE,,31024,Юрьево-Девичье
RU,Томская ,TOM,,13256,Академгородок
RU,Томская ,TOM,,3055,Александровское
RU,Томская ,TOM,952,409,Асино
RU,Томская ,TOM,,3056,Бакчар
RU,Томская ,TOM,,3057,Белый Яр
RU,Томская ,TOM,,722,Богашево
RU,Томская ,TOM,,31569,Воронино
RU,Томская ,TOM,,14536,Вороново
RU,Томская ,TOM,,13261,Зональный
RU,Томская ,TOM,,310,Зоркальцево
RU,Томская ,TOM,,3058,Зырянское
RU,Томская ,TOM,,13857,Кандинка
RU,Томская ,TOM,,725,Каргасок
RU,Томская ,TOM,,13257,Каштак
RU,Томская ,TOM,,3054,Кедровый
RU,Томская ,TOM,,2087,Кожевниково
RU,Томская ,TOM,953,726,Колпашево
RU,Томская ,TOM,,13262,Копылово
RU,Томская ,TOM,,13858,Корнилово
RU,Томская ,TOM,,3053,Кривошеино
RU,Томская ,TOM,,13258,Кузовлево
RU,Томская ,TOM,,14266,Лоскутово
RU,Томская ,TOM,,13254,ЛПК 2-ой поселок
RU,Томская ,TOM,,724,Мельниково
RU,Томская ,TOM,,3059,Молчаново
RU,Томская ,TOM,,31060,Нарга
RU,Томская ,TOM,,24417,Наумовка
RU,Томская ,TOM,,24202,Озерное
RU,Томская ,TOM,,2343,Парабель
RU,Томская ,TOM,,31061,Парбиг
RU,Томская ,TOM,,3060,Первомайское
RU,Томская ,TOM,,296,Подгорное
RU,Томская ,TOM,,13855,Поросино
RU,Томская ,TOM,,13259,Предтеченск
RU,Томская ,TOM,,13856,Рыбалово
RU,Томская ,TOM,,24246,Самусь
RU,Томская ,TOM,,3052,Светлый
RU,Томская ,TOM,954,723,Северск
RU,Томская ,TOM,,13255,Синий Утес
RU,Томская ,TOM,,13320,Сосновый Бор
RU,Томская ,TOM,955,515,Стрежевой
RU,Томская ,TOM,,3061,Тегульдет
RU,Томская ,TOM,,13260,Тимирязево
RU,Томская ,TOM,,23675,Тогур
RU,Томская ,TOM,951,269,Томск
RU,Томская ,TOM,,13324,Томскнефтехим
RU,Томская ,TOM,,23771,Чажемто
RU,Тульская ,TUL,232,2090,Алексин
RU,Тульская ,TUL,,2091,Арсеньево
RU,Тульская ,TUL,,2096,Архангельское
RU,Тульская ,TUL,241,2092,Белев
RU,Тульская ,TUL,233,446,Богородицк
RU,Тульская ,TUL,,24452,Болохово
RU,Тульская ,TUL,,24374,Велье-Никольское
RU,Тульская ,TUL,242,445,Венев
RU,Тульская ,TUL,,2093,Волово
RU,Тульская ,TUL,,23806,Восточный
RU,Тульская ,TUL,,1750,Гвардейский
RU,Тульская ,TUL,,24376,Горбачево
RU,Тульская ,TUL,,31326,Дедилово
RU,Тульская ,TUL,234,1959,Донской
RU,Тульская ,TUL,,2094,Дубна
RU,Тульская ,TUL,236,444,Ефремов
RU,Тульская ,TUL,,2095,Заокский
RU,Тульская ,TUL,,16576,Ильинка
RU,Тульская ,TUL,237,939,Кимовск
RU,Тульская ,TUL,243,2097,Киреевск
RU,Тульская ,TUL,,31419,Козловка 
RU,Тульская ,TUL,231,3062,Косая Гора
RU,Тульская ,TUL,,2098,Куркино
RU,Тульская ,TUL,,2099,Ленинский
RU,Тульская ,TUL,,31585,Ломовка
RU,Тульская ,TUL,,3063,Менделеевский
RU,Тульская ,TUL,238,447,Новомосковск
RU,Тульская ,TUL,,2100,Одоев
RU,Тульская ,TUL,,31013,Октябрьский 
RU,Тульская ,TUL,,3065,Первомайский
RU,Тульская ,TUL,244,2101,Плавск
RU,Тульская ,TUL,,23758,Поповка 1-я
RU,Тульская ,TUL,,31034,Пришня
RU,Тульская ,TUL,,15533,Пронь 
RU,Тульская ,TUL,235,3066,Северо-Задонск
RU,Тульская ,TUL,,3064,Скуратовский
RU,Тульская ,TUL,,15577,Советск 
RU,Тульская ,TUL,,14526,Стукалово
RU,Тульская ,TUL,245,2106,Суворов
RU,Тульская ,TUL,,2102,Теплое
RU,Тульская ,TUL,230,150,Тула
RU,Тульская ,TUL,239,2103,Узловая
RU,Тульская ,TUL,,16057,Центральный
RU,Тульская ,TUL,,2104,Чернь
RU,Тульская ,TUL,240,2105,Щекино
RU,Тульская ,TUL,246,449,Ясногорск
RU,Тыва ,TY,,3067,Ак-Довурак
RU,Тыва ,TY,,3073,Каа-Хем
RU,Тыва ,TY,838,871,Кызыл
RU,Тыва ,TY,,3070,Кызыл-Мажалык
RU,Тыва ,TY,,3074,Мугур-Аксы
RU,Тыва ,TY,,3072,Сарыг-Сеп
RU,Тыва ,TY,,3077,Тоора-Хем
RU,Тыва ,TY,,3076,Туран
RU,Тыва ,TY,,3069,Тээли
RU,Тыва ,TY,,3075,Хандагайты
RU,Тыва ,TY,,3071,Чадан
RU,Тыва ,TY,,3078,Шагонар
RU,Тыва ,TY,,3068,Эрзин
RU,Тюменская ,TYU,,14633,Абатское
RU,Тюменская ,TYU,,3088,Антипино 
RU,Тюменская ,TYU,,3087,Антипино 
RU,Тюменская ,TYU,,1751,Армизонское
RU,Тюменская ,TYU,,14632,Аромашево
RU,Тюменская ,TYU,,14250,Архангельское
RU,Тюменская ,TYU,,13928,Аслана
RU,Тюменская ,TYU,,13793,Бархатово
RU,Тюменская ,TYU,,14631,Бердюжье
RU,Тюменская ,TYU,,13318,Березняки
RU,Тюменская ,TYU,,13815,Беркут
RU,Тюменская ,TYU,,23881,Бизино
RU,Тюменская ,TYU,,3079,Богандинский
RU,Тюменская ,TYU,,14634,Большое Сорокино
RU,Тюменская ,TYU,,14255,Борки 
RU,Тюменская ,TYU,,14245,Борки 
RU,Тюменская ,TYU,,13817,Боровинка
RU,Тюменская ,TYU,772,922,Боровский
RU,Тюменская ,TYU,,13825,Буньково
RU,Тюменская ,TYU,,23915,Бутусово
RU,Тюменская ,TYU,,14252,Вагай
RU,Тюменская ,TYU,,13782,Велижаны
RU,Тюменская ,TYU,,13354,Верхний Бор
RU,Тюменская ,TYU,,14683,Викулово
RU,Тюменская ,TYU,,3080,Винзили
RU,Тюменская ,TYU,,24494,Гладилово
RU,Тюменская ,TYU,,13860,Голышманово
RU,Тюменская ,TYU,,31068,Горнослинкино
RU,Тюменская ,TYU,,13818,Горьковка
RU,Тюменская ,TYU,,14242,Гусево
RU,Тюменская ,TYU,,14243,Дербыши
RU,Тюменская ,TYU,,13783,Дубровное 
RU,Тюменская ,TYU,,13827,Дубровное 
RU,Тюменская ,TYU,,3082,Ембаево
RU,Тюменская ,TYU,,13791,Емуртлинский
RU,Тюменская ,TYU,,14248,Заводопетровское
RU,Тюменская ,TYU,768,619,Заводоуковск
RU,Тюменская ,TYU,,14241,Зубарева
RU,Тюменская ,TYU,,13823,Ингалинское
RU,Тюменская ,TYU,,13394,Исетское 
RU,Тюменская ,TYU,769,620,Ишим
RU,Тюменская ,TYU,,14635,Казанское
RU,Тюменская ,TYU,,13242,Казарово
RU,Тюменская ,TYU,,14239,Каменка 
RU,Тюменская ,TYU,,1178,Каскара
RU,Тюменская ,TYU,,13788,Киево
RU,Тюменская ,TYU,,13134,Княжево
RU,Тюменская ,TYU,,14685,Колесниково
RU,Тюменская ,TYU,,13355,Комарово
RU,Тюменская ,TYU,,13792,Коммунар
RU,Тюменская ,TYU,,13824,Коркино
RU,Тюменская ,TYU,,31103,Королево
RU,Тюменская ,TYU,,13820,Красново
RU,Тюменская ,TYU,,15248,Криводаново
RU,Тюменская ,TYU,,14251,Кукушки
RU,Тюменская ,TYU,,13785,Кулаково
RU,Тюменская ,TYU,,13428,Кулига
RU,Тюменская ,TYU,,13930,Лебедевка
RU,Тюменская ,TYU,,13245,Луговое
RU,Тюменская ,TYU,,3226,Лыткина пос. 
RU,Тюменская ,TYU,,3083,Мальково
RU,Тюменская ,TYU,,30971,Маранка
RU,Тюменская ,TYU,,13929,Масали
RU,Тюменская ,TYU,,3084,Матмасы
RU,Тюменская ,TYU,,13243,Метелево
RU,Тюменская ,TYU,,13794,Минино
RU,Тюменская ,TYU,,13423,Мичурино
RU,Тюменская ,TYU,,24537,Мичуринский
RU,Тюменская ,TYU,,14240,Молчанова
RU,Тюменская ,TYU,,1172,Московский
RU,Тюменская ,TYU,,13859,Муллаши
RU,Тюменская ,TYU,,31430,Нариманова
RU,Тюменская ,TYU,,1850,Нижняя Тавда
RU,Тюменская ,TYU,,13828,Новая Заимка
RU,Тюменская ,TYU,,31170,Новоандреевка
RU,Тюменская ,TYU,,23884,Новокировский
RU,Тюменская ,TYU,,13819,Новолыбаево
RU,Тюменская ,TYU,,24523,Новорямово
RU,Тюменская ,TYU,,3085,Новотарманский
RU,Тюменская ,TYU,,3086,Ожогино 
RU,Тюменская ,TYU,,14253,Окуневское
RU,Тюменская ,TYU,,1849,Омутинское
RU,Тюменская ,TYU,,13787,Онохино
RU,Тюменская ,TYU,,31346,Осиновская
RU,Тюменская ,TYU,,13826,Падун
RU,Тюменская ,TYU,,31166,Партизан
RU,Тюменская ,TYU,,13117,Патрушево
RU,Тюменская ,TYU,,13786,Перевалово
RU,Тюменская ,TYU,,13246,Плеханово
RU,Тюменская ,TYU,,14257,Покровка 
RU,Тюменская ,TYU,,14256,Покровка 
RU,Тюменская ,TYU,,14258,Покровка 
RU,Тюменская ,TYU,,14254,Покровка 
RU,Тюменская ,TYU,,14246,Покровское
RU,Тюменская ,TYU,,13790,Пятково
RU,Тюменская ,TYU,,13789,Рафайлово
RU,Тюменская ,TYU,,15249,Решетникова
RU,Тюменская ,TYU,,13319,Рощино
RU,Тюменская ,TYU,,15251,Салаирка
RU,Тюменская ,TYU,,31268,Синицына
RU,Тюменская ,TYU,,14684,Сладково 
RU,Тюменская ,TYU,,13814,Солобоево
RU,Тюменская ,TYU,,13822,Сосновка 
RU,Тюменская ,TYU,,13821,Старая Заимка
RU,Тюменская ,TYU,,24501,Степное
RU,Тюменская ,TYU,,15235,Субботина
RU,Тюменская ,TYU,,13816,Суерка
RU,Тюменская ,TYU,,24505,Тараскуль
RU,Тюменская ,TYU,,23676,Терехина
RU,Тюменская ,TYU,770,512,Тобольск
RU,Тюменская ,TYU,,15250,Туринский
RU,Тюменская ,TYU,,13329,Туртас
RU,Тюменская ,TYU,,24434,Тюлешов Бор
RU,Тюменская ,TYU,767,252,Тюмень
RU,Тюменская ,TYU,,14244,Тюнево
RU,Тюменская ,TYU,,13497,Уват
RU,Тюменская ,TYU,,1466,Упорово
RU,Тюменская ,TYU,,14247,Усалка
RU,Тюменская ,TYU,,13784,Успенка
RU,Тюменская ,TYU,,16396,Усть-Ламенка 
RU,Тюменская ,TYU,,13244,Утяшево
RU,Тюменская ,TYU,,23999,Ушакова
RU,Тюменская ,TYU,,13424,Червишево
RU,Тюменская ,TYU,,15234,Чикча
RU,Тюменская ,TYU,,13795,Шорохово
RU,Тюменская ,TYU,,13813,Щучье
RU,Тюменская ,TYU,,13958,Юргинское
RU,Тюменская ,TYU,,15247,Якуши
RU,Тюменская ,TYU,771,617,Ялуторовск
RU,Тюменская ,TYU,,15241,Яр
RU,Тюменская ,TYU,,3081,Ярково
RU,Удмуртия ,UD,,3097,Алнаши
RU,Удмуртия ,UD,605,3098,Балезино
RU,Удмуртия ,UD,,14650,Вавож
RU,Удмуртия ,UD,,23959,Варзи-Ятчи
RU,Удмуртия ,UD,601,3089,Воткинск
RU,Удмуртия ,UD,602,561,Глазов
RU,Удмуртия ,UD,,15580,Грахово п.
RU,Удмуртия ,UD,,14653,Дебесы
RU,Удмуртия ,UD,,3090,Завьялово
RU,Удмуртия ,UD,606,3091,Игра
RU,Удмуртия ,UD,600,224,Ижевск
RU,Удмуртия ,UD,,15582,Кама
RU,Удмуртия ,UD,,3099,Камбарка
RU,Удмуртия ,UD,,31394,Каменный Ключ
RU,Удмуртия ,UD,,23767,Камское 
RU,Удмуртия ,UD,,3100,Каракулино
RU,Удмуртия ,UD,,14651,Кез
RU,Удмуртия ,UD,,15581,Кизнер
RU,Удмуртия ,UD,,14747,Киясово
RU,Удмуртия ,UD,,15583,Костино 
RU,Удмуртия ,UD,,14748,Красногорское
RU,Удмуртия ,UD,,3092,Малая Пурга
RU,Удмуртия ,UD,,15586,Малая Чепца
RU,Удмуртия ,UD,,15593,Миндерево 
RU,Удмуртия ,UD,603,1871,Можга
RU,Удмуртия ,UD,,24325,Новая Бия
RU,Удмуртия ,UD,,15579,Новый п.
RU,Удмуртия ,UD,,23906,Порозово
RU,Удмуртия ,UD,604,491,Сарапул
RU,Удмуртия ,UD,,15578,Селты 
RU,Удмуртия ,UD,,3093,Сигаево
RU,Удмуртия ,UD,,31077,Старое Мартьяново
RU,Удмуртия ,UD,,15592,Сюлонер-Юмья
RU,Удмуртия ,UD,,14652,Сюмси
RU,Удмуртия ,UD,607,3094,Ува
RU,Удмуртия ,UD,,31252,Хохряки
RU,Удмуртия ,UD,,3095,Шаркан
RU,Удмуртия ,UD,,15585,Штанигурт 
RU,Удмуртия ,UD,,15584,Юкаменское
RU,Удмуртия ,UD,,31621,Ягул
RU,Удмуртия ,UD,,3096,Якшур-Бодья
RU,Удмуртия ,UD,,3101,Яр
RU,Ульяновская ,ULY,,15383,Аллагулово
RU,Ульяновская ,ULY,,3111,Базарный Сызган
RU,Ульяновская ,ULY,714,3112,Барыш
RU,Ульяновская ,ULY,,3102,Большое Нагаткино
RU,Ульяновская ,ULY,,31296,Верхние Тимерсяны
RU,Ульяновская ,ULY,,14914,Верхний мелекесс
RU,Ульяновская ,ULY,,3113,Вешкайма
RU,Ульяновская ,ULY,715,2350,Димитровград
RU,Ульяновская ,ULY,,1635,Енганаево
RU,Ульяновская ,ULY,,15712,Заволжье 
RU,Ульяновская ,ULY,,23867,Игнатовка
RU,Ульяновская ,ULY,,23960,Илюшкино
RU,Ульяновская ,ULY,716,3114,Инза
RU,Ульяновская ,ULY,,3103,Ишеевка
RU,Ульяновская ,ULY,,3104,Карсун
RU,Ульяновская ,ULY,,3115,Кузоватово
RU,Ульяновская ,ULY,,3105,Майна
RU,Ульяновская ,ULY,,31078,Малаевка
RU,Ульяновская ,ULY,,14912,Мулловка
RU,Ульяновская ,ULY,,3116,Николаевка пос.
RU,Ульяновская ,ULY,,31125,Новая Бесовка 
RU,Ульяновская ,ULY,,14911,Новая Майна
RU,Ульяновская ,ULY,,31059,Новая Малыкла
RU,Ульяновская ,ULY,,3117,Новоспасское
RU,Ульяновская ,ULY,717,3106,Новоульяновск
RU,Ульяновская ,ULY,,3118,Павловка пос.
RU,Ульяновская ,ULY,,3119,Радищево
RU,Ульяновская ,ULY,,14913,Русский Мелекесс
RU,Ульяновская ,ULY,,3107,Сенгилей
RU,Ульяновская ,ULY,,3120,Старая Кулатка
RU,Ульяновская ,ULY,,3108,Старая Майна
RU,Ульяновская ,ULY,,3109,Тереньга
RU,Ульяновская ,ULY,713,422,Ульяновск
RU,Ульяновская ,ULY,,13781,Ундоры
RU,Ульяновская ,ULY,,3110,Чердаклы
RU,Ульяновская ,ULY,,23945,Эзекеево
RU,Хабаровский,KHA,991,900,Амурск
RU,Хабаровский,KHA,,1438,Аян
RU,Хабаровский,KHA,,3121,Березовка
RU,Хабаровский,KHA,,14547,Березовый
RU,Хабаровский,KHA,992,13866,Бикин
RU,Хабаровский,KHA,,13410,Богородское 
RU,Хабаровский,KHA,,31396,Булава
RU,Хабаровский,KHA,,14969,Бычиха
RU,Хабаровский,KHA,,13147,Бяуде
RU,Хабаровский,KHA,996,29,Ванино
RU,Хабаровский,KHA,,13863,Восточное
RU,Хабаровский,KHA,,13935,Высокогорный
RU,Хабаровский,KHA,998,2363,Вяземский
RU,Хабаровский,KHA,,13862,Галкино
RU,Хабаровский,KHA,,30968,Георгиевка
RU,Хабаровский,KHA,,14900,Датта 
RU,Хабаровский,KHA,,902,Де-Кастри
RU,Хабаровский,KHA,,14973,Джонка
RU,Хабаровский,KHA,,31333,Дуки
RU,Хабаровский,KHA,,1266,Заветы Ильича
RU,Хабаровский,KHA,,3122,Ильинка
RU,Хабаровский,KHA,,13673,им. Полины Осипенко
RU,Хабаровский,KHA,,3123,Князе-Волконское
RU,Хабаровский,KHA,993,903,Комсомольск-на-Амуре
RU,Хабаровский,KHA,,13861,Корфовский
RU,Хабаровский,KHA,,31279,Красная Речка
RU,Хабаровский,KHA,,14970,Краснореченское
RU,Хабаровский,KHA,,16931,Лазарев
RU,Хабаровский,KHA,,13867,Лермонтовка
RU,Хабаровский,KHA,,14897,Лососина 
RU,Хабаровский,KHA,,14898,Майский 
RU,Хабаровский,KHA,,13438,Многовершинный 
RU,Хабаровский,KHA,,14901,Монгохто 
RU,Хабаровский,KHA,,14975,Мухен
RU,Хабаровский,KHA,,14971,Некрасовка
RU,Хабаровский,KHA,994,2372,Николаевск-на-Амуре
RU,Хабаровский,KHA,,1487,Новый Ургал
RU,Хабаровский,KHA,,15569,Октябрьский п 
RU,Хабаровский,KHA,,14899,Октябрьский 
RU,Хабаровский,KHA,,899,Охотск
RU,Хабаровский,KHA,,13115,Переяславка
RU,Хабаровский,KHA,,23661,Сергеевка
RU,Хабаровский,KHA,,13864,Сита
RU,Хабаровский,KHA,,30967,Смирновка
RU,Хабаровский,KHA,995,2373,Советская Гавань
RU,Хабаровский,KHA,999,3124,Солнечный
RU,Хабаровский,KHA,,23862,Сосновка
RU,Хабаровский,KHA,,31541,Средний Ургал
RU,Хабаровский,KHA,,22990,Сулук
RU,Хабаровский,KHA,,13398,Токи
RU,Хабаровский,KHA,,13148,Тополево
RU,Хабаровский,KHA,,14972,Троицкое
RU,Хабаровский,KHA,,31539,Ургал
RU,Хабаровский,KHA,990,287,Хабаровск
RU,Хабаровский,KHA,,14974,Херпучи
RU,Хабаровский,KHA,,13865,Хор
RU,Хабаровский,KHA,,24337,Хурба
RU,Хабаровский,KHA,,13500,Хурмули
RU,Хабаровский,KHA,,16929,Циммермановка
RU,Хабаровский,KHA,,31540,Цэс
RU,Хабаровский,KHA,997,13432,Чегдомын
RU,Хабаровский,KHA,,31228,Черная Речка
RU,Хабаровский,KHA,,13672,Чумикан
RU,Хабаровский,KHA,,14291,Эльбан
RU,Хакасия ,KK,842,14272,Абаза
RU,Хакасия ,KK,839,823,Абакан
RU,Хакасия ,KK,,13620,Аскиз
RU,Хакасия ,KK,,826,Белый Яр
RU,Хакасия ,KK,,14274,Бельтырское 
RU,Хакасия ,KK,,14273,Бея
RU,Хакасия ,KK,,14568,Боград
RU,Хакасия ,KK,,14275,Бондарево 
RU,Хакасия ,KK,,1149,Вершина Теи
RU,Хакасия ,KK,,23704,Жемчужный
RU,Хакасия ,KK,,31065,Зеленое
RU,Хакасия ,KK,,13390,Кирба
RU,Хакасия ,KK,,1150,Копьево
RU,Хакасия ,KK,,14276,Майна
RU,Хакасия ,KK,,13111,Пригорск
RU,Хакасия ,KK,840,827,Саяногорск
RU,Хакасия ,KK,,2007,Сорск
RU,Хакасия ,KK,,13619,Таштып
RU,Хакасия ,KK,843,3125,Усть-Абакан
RU,Хакасия ,KK,,16059,Целинное
RU,Хакасия ,KK,,3126,Черемушки
RU,Хакасия ,KK,,3127,Черемушки 
RU,Хакасия ,KK,841,824,Черногорск
RU,Хакасия ,KK,,825,Шира
RU,Ханты-Мансийский,KHM,,24247,Агириш
RU,Ханты-Мансийский,KHM,,22970,Алябьевский
RU,Ханты-Мансийский,KHM,,16980,Андра
RU,Ханты-Мансийский,KHM,,3128,Барсово
RU,Ханты-Мансийский,KHM,774,105,Белоярский
RU,Ханты-Мансийский,KHM,791,1017,Белый Яр
RU,Ханты-Мансийский,KHM,,3131,Березово
RU,Ханты-Мансийский,KHM,,13248,Вата
RU,Ханты-Мансийский,KHM,,23047,Верхнеказымский
RU,Ханты-Мансийский,KHM,,3130,Высокий
RU,Ханты-Мансийский,KHM,,13812,Горноправдинск
RU,Ханты-Мансийский,KHM,,31201,Демьянка
RU,Ханты-Мансийский,KHM,,1430,Игрим
RU,Ханты-Мансийский,KHM,,1440,Излучинск
RU,Ханты-Мансийский,KHM,,31204,Казым
RU,Ханты-Мансийский,KHM,,22961,Каркатеевы
RU,Ханты-Мансийский,KHM,,3129,Кедровый
RU,Ханты-Мансийский,KHM,775,623,Когалым
RU,Ханты-Мансийский,KHM,,23048,Кондинское
RU,Ханты-Мансийский,KHM,,23839,Куминский
RU,Ханты-Мансийский,KHM,,23086,Куть-Ях
RU,Ханты-Мансийский,KHM,776,624,Лангепас
RU,Ханты-Мансийский,KHM,,31200,Лиственничный
RU,Ханты-Мансийский,KHM,,31203,Лыхма
RU,Ханты-Мансийский,KHM,,154,Лянтор
RU,Ханты-Мансийский,KHM,777,1137,Мегион
RU,Ханты-Мансийский,KHM,,1431,Междуреченский
RU,Ханты-Мансийский,KHM,,14691,Месторождение Верхне-Шапшинское
RU,Ханты-Мансийский,KHM,,24222,Мортка
RU,Ханты-Мансийский,KHM,778,621,Нефтеюганск
RU,Ханты-Мансийский,KHM,779,255,Нижневартовск
RU,Ханты-Мансийский,KHM,,22969,Нижнесортымский
RU,Ханты-Мансийский,KHM,,13140,Новоаганск 
RU,Ханты-Мансийский,KHM,780,626,Нягань
RU,Ханты-Мансийский,KHM,,1745,Октябрьское
RU,Ханты-Мансийский,KHM,,31198,Пальяново
RU,Ханты-Мансийский,KHM,,31148,Перегребное
RU,Ханты-Мансийский,KHM,,15529,Пионерский 
RU,Ханты-Мансийский,KHM,,14629,Пойковский
RU,Ханты-Мансийский,KHM,781,73,Покачи
RU,Ханты-Мансийский,KHM,,31136,Половинка
RU,Ханты-Мансийский,KHM,,13066,Приобье
RU,Ханты-Мансийский,KHM,,22869,Приполярный
RU,Ханты-Мансийский,KHM,782,229,Пыть-Ях
RU,Ханты-Мансийский,KHM,783,20,Радужный
RU,Ханты-Мансийский,KHM,,13135,Реполовские Юрты
RU,Ханты-Мансийский,KHM,,16915,Салым
RU,Ханты-Мансийский,KHM,,24515,Саранпауль
RU,Ханты-Мансийский,KHM,,31197,Селиярово
RU,Ханты-Мансийский,KHM,,31199,Сергино
RU,Ханты-Мансийский,KHM,,22960,Сингапай
RU,Ханты-Мансийский,KHM,789,1217,Советский
RU,Ханты-Мансийский,KHM,,13069,Солнечный 
RU,Ханты-Мансийский,KHM,,16060,Сорум
RU,Ханты-Мансийский,KHM,,31044,Сосновка
RU,Ханты-Мансийский,KHM,784,254,Сургут
RU,Ханты-Мансийский,KHM,,17387,Талинка
RU,Ханты-Мансийский,KHM,,24502,Ульт-Ягун
RU,Ханты-Мансийский,KHM,,31150,Унъюган
RU,Ханты-Мансийский,KHM,785,540,Урай
RU,Ханты-Мансийский,KHM,,31202,Усть-Юган
RU,Ханты-Мансийский,KHM,,14630,Федоровский
RU,Ханты-Мансийский,KHM,773,625,Ханты-Мансийск
RU,Ханты-Мансийский,KHM,,22890,Чантырья
RU,Ханты-Мансийский,KHM,,31149,Шапша
RU,Ханты-Мансийский,KHM,,16058,Шеркалы
RU,Ханты-Мансийский,KHM,786,627,Югорск
RU,Ханты-Мансийский,KHM,,13070,Юность
RU,Челябинская ,CHE,,3134,Агаповка
RU,Челябинская ,CHE,,31579,Алексеевка 
RU,Челябинская ,CHE,,13921,Андреевский
RU,Челябинская ,CHE,,24407,Анненское
RU,Челябинская ,CHE,,1344,Аргаяш
RU,Челябинская ,CHE,803,688,Аша
RU,Челябинская ,CHE,,13207,Аэропорт
RU,Челябинская ,CHE,,13903,Багаряк
RU,Челябинская ,CHE,,16895,Бажово
RU,Челябинская ,CHE,830,13909,Бакал
RU,Челябинская ,CHE,,13890,Белоносово
RU,Челябинская ,CHE,,13889,Белоусово
RU,Челябинская ,CHE,,13913,Бердяуш
RU,Челябинская ,CHE,,13210,Береговой
RU,Челябинская ,CHE,,30995,Бишкиль
RU,Челябинская ,CHE,,13900,Большой Куяш
RU,Челябинская ,CHE,,14621,Бреды
RU,Челябинская ,CHE,,13895,Бродокалмак
RU,Челябинская ,CHE,,13902,Булзи
RU,Челябинская ,CHE,,13922,Буранный
RU,Челябинская ,CHE,,13880,Варламово
RU,Челябинская ,CHE,,14624,Варна
RU,Челябинская ,CHE,,3132,Вахрушево
RU,Челябинская ,CHE,,13985,Верхнеуральск
RU,Челябинская ,CHE,804,1104,Верхний Уфалей
RU,Челябинская ,CHE,,3135,Вишневогорск
RU,Челябинская ,CHE,,23820,Водопойка
RU,Челябинская ,CHE,812,16896,Горняк
RU,Челябинская ,CHE,,13908,Губернское
RU,Челябинская ,CHE,,13153,Дзержинского
RU,Челябинская ,CHE,,3133,Долгодеревенское
RU,Челябинская ,CHE,,13891,Еманжелинка
RU,Челябинская ,CHE,805,1347,Еманжелинск
RU,Челябинская ,CHE,,13887,Есаульский
RU,Челябинская ,CHE,,13888,Еткуль
RU,Челябинская ,CHE,,16897,Железнодорожный
RU,Челябинская ,CHE,,13912,Жукатау
RU,Челябинская ,CHE,,23706,Заозёрный 
RU,Челябинская ,CHE,,14626,Зауральский
RU,Челябинская ,CHE,806,685,Златоуст
RU,Челябинская ,CHE,,31298,Измайловский
RU,Челябинская ,CHE,,13906,Ишалино
RU,Челябинская ,CHE,,16898,Кадровик
RU,Челябинская ,CHE,,31399,Каменский
RU,Челябинская ,CHE,807,3136,Карабаш
RU,Челябинская ,CHE,,24207,Карсы
RU,Челябинская ,CHE,808,684,Карталы
RU,Челябинская ,CHE,809,686,Касли
RU,Челябинская ,CHE,,24507,Кассельский
RU,Челябинская ,CHE,810,14540,Катав-Ивановск
RU,Челябинская ,CHE,,16914,Кизильское
RU,Челябинская ,CHE,,13917,Кичигино
RU,Челябинская ,CHE,,13918,Клястицкое
RU,Челябинская ,CHE,,13892,Коелга
RU,Челябинская ,CHE,811,961,Копейск
RU,Челябинская ,CHE,813,1753,Коркино
RU,Челябинская ,CHE,,13920,Кочердык
RU,Челябинская ,CHE,,14620,Красногорский
RU,Челябинская ,CHE,,23838,Красное Поле
RU,Челябинская ,CHE,,17390,Куваши
RU,Челябинская ,CHE,,13907,Кузнецкое
RU,Челябинская ,CHE,,13883,Кумляк
RU,Челябинская ,CHE,,13899,Кунашак
RU,Челябинская ,CHE,,13881,Кундравы
RU,Челябинская ,CHE,829,3137,Куса
RU,Челябинская ,CHE,815,687,Кыштым
RU,Челябинская ,CHE,,13894,Лазурный
RU,Челябинская ,CHE,,13884,Ларино
RU,Челябинская ,CHE,,13010,Локомотивный
RU,Челябинская ,CHE,,13914,Магнитка
RU,Челябинская ,CHE,816,258,Магнитогорск
RU,Челябинская ,CHE,,23763,Маслово
RU,Челябинская ,CHE,,13901,Маук
RU,Челябинская ,CHE,,13915,Медведевка
RU,Челябинская ,CHE,,24356,Медведево
RU,Челябинская ,CHE,,13910,Межевой
RU,Челябинская ,CHE,,14627,Межозерный
RU,Челябинская ,CHE,,15239,Мелькомбинат
RU,Челябинская ,CHE,817,7,Миасс
RU,Челябинская ,CHE,,13893,Миасское
RU,Челябинская ,CHE,,14618,Миньяр
RU,Челябинская ,CHE,,16902,Мирный
RU,Челябинская ,CHE,,13898,Муслюмово
RU,Челябинская ,CHE,,17156,Новогорный
RU,Челябинская ,CHE,,23092,Новый Кременкуль
